,Date;Cnc_Program_Name_RT;Cnc_Tool_Number_RT;System_IOLINK_CounterweightPressure;Axis_FeedRate_actual;Axis_Y_positionActualMCS_mm_d10000;System_IOLINK_HydraulicPressure;Axis_Y_power_percent;System_isHydraulicsOn;Axis_Z_positionActualMCS_mm_d10000;Axis_Z_power_percent;Cnc_Override_Axis;Target
875,2020-05-16T12:41:48.203Z;contrapeso.H;0;170;0;7872995;148;12;1;14878923;0;100;0
876,2020-05-16T12:41:49.203Z;contrapeso.H;0;170;0;7872995;147;12;1;14878923;0;100;0
877,2020-05-16T12:41:50.203Z;contrapeso.H;0;170;0;7872996;146;11;1;14878923;0;100;0
878,2020-05-16T12:41:51.203Z;contrapeso.H;0;170;0;7872995;145;11;1;14878923;0;100;0
879,2020-05-16T12:41:52.203Z;contrapeso.H;0;170;0;7872995;146;11;1;14878923;0;100;0
880,2020-05-16T12:41:53.203Z;contrapeso_10000.H;0;170;0;7872995;150;11;1;14878923;0;100;0
881,2020-05-16T12:41:54.203Z;contrapeso_10000.H;0;170;0;7872996;155;11;1;14878923;0;100;0
882,2020-05-16T12:41:55.204Z;contrapeso_10000.H;0;170;0;7872995;159;11;1;14878923;0;100;0
883,2020-05-16T12:41:56.203Z;contrapeso_10000.H;0;170;0;7872995;164;11;1;14878923;0;100;0
884,2020-05-16T12:41:57.204Z;contrapeso_10000.H;0;170;0;7872996;169;11;1;14878923;0;100;0
885,2020-05-16T12:41:58.203Z;contrapeso_10000.H;0;170;0;7872995;168;11;1;14878923;0;100;0
886,2020-05-16T12:41:59.203Z;contrapeso_10000.H;0;170;0;7872995;166;11;1;14878923;0;100;0
887,2020-05-16T12:42:00.204Z;contrapeso_10000.H;0;170;0;7872995;165;11;1;14878923;0;100;0
888,2020-05-16T12:42:01.203Z;contrapeso_10000.H;0;170;0;7872995;164;11;1;14878923;0;100;0
889,2020-05-16T12:42:02.203Z;contrapeso_10000.H;0;170;0;7872995;162;11;1;14878923;0;100;0
890,2020-05-16T12:42:03.203Z;contrapeso_10000.H;0;171;46;7872996;162;13;1;14878925;0;100;0
891,2020-05-16T12:42:04.203Z;contrapeso_10000.H;0;173;10000;7872991;161;8;1;13462758;0;100;0
892,2020-05-16T12:42:05.203Z;contrapeso_10000.H;0;176;10000;7872993;160;10;1;11747765;0;100;0
893,2020-05-16T12:42:06.204Z;contrapeso_10000.H;0;179;10000;7872994;159;11;1;10032773;0;100;0
894,2020-05-16T12:42:07.204Z;contrapeso_10000.H;0;182;10000;7872993;158;14;1;8317735;0;100;0
895,2020-05-16T12:42:08.203Z;contrapeso_10000.H;0;185;10000;7872995;157;16;1;6602740;0;100;0
896,2020-05-16T12:42:09.203Z;contrapeso_10000.H;0;188;9993;7872993;155;19;1;4887765;0;100;0
897,2020-05-16T12:42:10.203Z;contrapeso_10000.H;0;190;0;7872994;154;6;1;3379332;0;100;0
898,2020-05-16T12:42:11.203Z;contrapeso_10000.H;0;189;0;7872996;153;13;1;3378920;0;100;0
899,2020-05-16T12:42:12.203Z;contrapeso_10000.H;0;186;10000;7872998;152;7;1;4550085;0;100;0
900,2020-05-16T12:42:13.203Z;contrapeso_10000.H;0;183;10000;7872998;151;9;1;6265084;0;100;0
901,2020-05-16T12:42:14.203Z;contrapeso_10000.H;0;180;10000;7872998;150;11;1;7980082;0;100;0
902,2020-05-16T12:42:15.203Z;contrapeso_10000.H;0;177;10000;7872997;149;16;1;9695091;0;100;0
903,2020-05-16T12:42:16.204Z;contrapeso_10000.H;0;177;10000;7872997;148;16;1;11410093;0;100;0
904,2020-05-16T12:42:17.203Z;contrapeso_10000.H;0;174;10000;7872998;147;20;1;13125088;0;100;0
905,2020-05-16T12:42:18.204Z;contrapeso_10000.H;0;171;9993;7872995;146;25;1;14815101;0;100;0
906,2020-05-16T12:42:19.204Z;contrapeso_10000.H;0;170;0;7872996;146;14;1;14878925;0;100;0
907,2020-05-16T12:42:20.203Z;contrapeso_10000.H;0;171;10000;7872993;145;6;1;13952751;0;100;0
908,2020-05-16T12:42:21.204Z;contrapeso_10000.H;0;173;10000;7872992;146;8;1;12237780;0;100;0
909,2020-05-16T12:42:22.204Z;contrapeso_10000.H;0;176;10000;7872994;150;10;1;10522716;0;100;0
910,2020-05-16T12:42:23.203Z;contrapeso_10000.H;0;179;10000;7872993;155;13;1;8807749;0;100;0
911,2020-05-16T12:42:24.203Z;contrapeso_10000.H;0;182;10000;7872996;159;15;1;7092765;0;100;0
912,2020-05-16T12:42:25.203Z;contrapeso_10000.H;0;185;10000;7872995;164;18;1;5377770;0;100;0
913,2020-05-16T12:42:26.204Z;contrapeso_10000.H;0;188;9993;7872994;169;21;1;3662727;0;100;0
914,2020-05-16T12:42:27.203Z;contrapeso_10000.H;0;190;0;7872995;168;14;1;3378919;0;100;0
915,2020-05-16T12:42:28.204Z;contrapeso_10000.H;0;189;10000;7872997;166;5;1;4060069;0;100;0
916,2020-05-16T12:42:29.203Z;contrapeso_10000.H;0;186;10000;7872999;165;8;1;5775073;0;100;0
917,2020-05-16T12:42:30.204Z;contrapeso_10000.H;0;183;10000;7872997;164;11;1;7490121;0;100;0
918,2020-05-16T12:42:31.204Z;contrapeso_10000.H;0;180;10000;7872997;162;14;1;9205092;0;100;0
919,2020-05-16T12:42:32.204Z;contrapeso_10000.H;0;177;10000;7872997;161;16;1;10920112;0;100;0
920,2020-05-16T12:42:33.204Z;contrapeso_10000.H;0;174;10000;7872996;160;19;1;12635090;0;100;0
921,2020-05-16T12:42:34.203Z;contrapeso_10000.H;0;171;10000;7872996;159;21;1;14350090;0;100;0
922,2020-05-16T12:42:35.203Z;contrapeso_10000.H;0;170;9993;7872996;158;16;1;14878926;0;100;0
923,2020-05-16T12:42:36.203Z;contrapeso_10000.H;0;170;0;7872996;157;16;1;14878926;0;100;0
924,2020-05-16T12:42:37.204Z;contrapeso_10000.H;0;170;0;7872995;155;12;1;14878924;0;100;0
925,2020-05-16T12:42:38.203Z;contrapeso_10000.H;0;170;0;7872995;154;12;1;14878923;0;100;0
926,2020-05-16T12:42:39.203Z;contrapeso_10000.H;0;170;0;7872995;153;12;1;14878923;0;100;0
927,2020-05-16T12:42:40.203Z;contrapeso_10000.H;0;170;0;7872995;152;12;1;14878923;0;100;0
928,2020-05-16T12:42:41.203Z;contrapeso_10000.H;0;170;0;7872995;151;12;1;14878923;0;100;0
929,2020-05-16T12:42:42.203Z;contrapeso_10000.H;0;170;0;7872995;151;12;1;14878923;0;100;0
930,2020-05-16T12:42:43.203Z;contrapeso_10000.H;0;170;0;7872995;149;12;1;14878923;0;100;0
931,2020-05-16T12:42:44.203Z;contrapeso_10000.H;0;170;0;7872995;148;12;1;14878923;0;100;0
932,2020-05-16T12:42:45.204Z;contrapeso_10000.H;0;170;0;7872995;148;12;1;14878923;0;100;0
933,2020-05-16T12:42:46.203Z;contrapeso_10000.H;0;170;0;7872996;147;12;1;14878923;0;100;0
934,2020-05-16T12:42:47.203Z;contrapeso_1000.H;0;170;0;7872995;146;12;1;14878923;0;100;0
935,2020-05-16T12:42:48.203Z;contrapeso_1000.H;0;170;0;7872995;145;12;1;14878923;0;100;0
936,2020-05-16T12:42:49.204Z;contrapeso_1000.H;0;170;0;7872995;146;12;1;14878923;0;100;0
937,2020-05-16T12:42:50.203Z;contrapeso_1000.H;0;170;0;7872996;150;12;1;14878923;0;100;0
938,2020-05-16T12:42:51.203Z;contrapeso_1000.H;0;170;0;7872995;155;12;1;14878923;0;100;0
939,2020-05-16T12:42:52.204Z;contrapeso_1000.H;0;170;0;7872995;159;12;1;14878923;0;100;0
940,2020-05-16T12:42:53.203Z;contrapeso_1000.H;0;170;0;7872995;164;12;1;14878923;0;100;0
941,2020-05-16T12:42:54.203Z;contrapeso_1000.H;0;170;0;7872995;169;11;1;14878923;0;100;0
942,2020-05-16T12:42:55.203Z;contrapeso_1000.H;0;170;0;7872995;168;12;1;14878923;0;100;0
943,2020-05-16T12:42:56.203Z;contrapeso_1000.H;0;170;0;7872995;166;11;1;14878923;0;100;0
944,2020-05-16T12:42:57.204Z;contrapeso_1000.H;0;170;1;7872996;165;11;1;14878925;0;100;0
945,2020-05-16T12:42:58.204Z;contrapeso_1000.H;0;171;3000;7872997;164;6;1;14418273;0;100;0
946,2020-05-16T12:42:59.203Z;contrapeso_1000.H;0;172;3000;7872995;162;5;1;13903770;0;100;0
947,2020-05-16T12:43:00.204Z;contrapeso_1000.H;0;172;3000;7872994;161;6;1;13389280;0;100;0
948,2020-05-16T12:43:01.203Z;contrapeso_1000.H;0;173;3000;7872994;161;7;1;12874760;0;100;0
949,2020-05-16T12:43:02.204Z;contrapeso_1000.H;0;174;3000;7872995;160;7;1;12360263;0;100;0
950,2020-05-16T12:43:03.203Z;contrapeso_1000.H;0;175;3000;7872994;159;8;1;12360263;0;100;0
951,2020-05-16T12:43:04.203Z;contrapeso_1000.H;0;176;3000;7872994;158;8;1;11845789;0;100;0
952,2020-05-16T12:43:05.203Z;contrapeso_1000.H;0;176;3000;7872995;157;8;1;11331257;0;100;0
953,2020-05-16T12:43:06.204Z;contrapeso_1000.H;0;177;3000;7872995;155;10;1;10816765;0;100;0
954,2020-05-16T12:43:07.203Z;contrapeso_1000.H;0;178;3000;7872995;154;11;1;10302284;0;100;0
955,2020-05-16T12:43:08.203Z;contrapeso_1000.H;0;179;3000;7872994;153;10;1;9787759;0;100;0
956,2020-05-16T12:43:09.204Z;contrapeso_1000.H;0;180;3000;7872995;152;12;1;9273258;0;100;0
0,2020-05-18T09:57:39.855Z;contrapeso.H;0;160;0;7872996;168;19;1;14878923;0;100;1
1,2020-05-18T09:57:40.855Z;contrapeso.H;0;160;0;7872996;168;19;1;14878923;0;100;1
2,2020-05-18T09:57:41.855Z;contrapeso.H;0;160;0;7872996;168;19;1;14878923;0;100;1
3,2020-05-18T09:57:42.855Z;contrapeso.H;0;160;0;7872996;168;19;1;14878923;0;100;1
4,2020-05-18T09:57:43.856Z;contrapeso.H;0;160;0;7872996;168;19;1;14878923;0;100;1
5,2020-05-18T09:57:44.855Z;contrapeso.H;0;160;0;7872995;159;19;1;14878923;0;100;1
6,2020-05-18T09:57:45.855Z;contrapeso.H;0;160;0;7872995;158;19;1;14878923;0;100;1
7,2020-05-18T09:57:46.855Z;contrapeso.H;0;160;0;7872995;157;19;1;14878923;0;100;1
8,2020-05-18T09:57:47.855Z;contrapeso.H;0;160;0;7872996;156;19;1;14878923;0;100;1
9,2020-05-18T09:57:48.855Z;contrapeso.H;0;160;0;7872995;155;19;1;14878923;0;100;1
10,2020-05-18T09:57:49.855Z;contrapeso.H;0;160;0;7872996;154;19;1;14878923;0;100;1
11,2020-05-18T09:57:50.855Z;contrapeso.H;0;160;0;7872995;153;19;1;14878923;0;100;1
12,2020-05-18T09:57:51.855Z;contrapeso.H;0;160;0;7872995;152;19;1;14878923;0;100;1
13,2020-05-18T09:57:52.855Z;contrapeso.H;0;160;0;7872996;151;19;1;14878923;0;100;1
14,2020-05-18T09:57:53.855Z;contrapeso.H;0;160;0;7872995;150;19;1;14878923;0;100;1
15,2020-05-18T09:57:54.856Z;contrapeso.H;0;160;0;7872995;150;19;1;14878923;0;100;1
16,2020-05-18T09:57:55.855Z;contrapeso.H;0;160;0;7872995;149;19;1;14878923;0;100;1
17,2020-05-18T09:57:56.855Z;contrapeso.H;0;160;0;7872995;148;19;1;14878923;0;100;1
18,2020-05-18T09:57:57.855Z;contrapeso.H;0;160;0;7872996;147;19;1;14878923;0;100;1
19,2020-05-18T09:57:58.855Z;contrapeso.H;0;160;0;7872995;146;19;1;14878923;0;100;1
20,2020-05-18T09:57:59.856Z;contrapeso.H;0;160;0;7872995;145;19;1;14878923;0;100;1
21,2020-05-18T09:58:00.855Z;contrapeso.H;0;160;0;7872995;147;19;1;14878923;0;100;1
22,2020-05-18T09:58:01.855Z;contrapeso.H;0;160;0;7872995;152;19;1;14878923;0;100;1
23,2020-05-18T09:58:02.855Z;contrapeso.H;0;160;0;7872996;156;19;1;14878923;0;100;1
24,2020-05-18T09:58:03.855Z;contrapeso.H;0;160;0;7872995;161;18;1;14878923;0;100;1
25,2020-05-18T09:58:04.855Z;contrapeso.H;0;160;0;7872995;166;18;1;14878923;0;100;1
26,2020-05-18T09:58:05.855Z;contrapeso.H;0;160;0;7872996;169;18;1;14878923;0;100;1
27,2020-05-18T09:58:06.856Z;contrapeso.H;0;160;0;7872995;167;18;1;14878923;0;100;1
28,2020-05-18T09:58:07.855Z;contrapeso.H;0;160;0;7872995;166;18;1;14878923;0;100;1
29,2020-05-18T09:58:08.855Z;contrapeso.H;0;160;0;7872996;165;18;1;14878923;0;100;1
30,2020-05-18T09:58:09.856Z;contrapeso.H;0;160;0;7872995;163;18;1;14878923;0;100;1
31,2020-05-18T09:58:10.855Z;contrapeso.H;0;160;0;7872995;162;18;1;14878923;0;100;1
32,2020-05-18T09:58:11.856Z;contrapeso.H;0;160;0;7872995;161;18;1;14878923;0;100;1
33,2020-05-18T09:58:12.855Z;contrapeso.H;0;160;0;7872995;159;18;1;14878923;0;100;1
34,2020-05-18T09:58:13.855Z;contrapeso.H;0;160;0;7872995;158;18;1;14878923;0;100;1
35,2020-05-18T09:58:14.855Z;contrapeso.H;0;160;0;7872996;157;18;1;14878923;0;100;1
36,2020-05-18T09:58:15.856Z;contrapeso.H;0;160;0;7872995;156;18;1;14878923;0;100;1
37,2020-05-18T09:58:16.855Z;contrapeso.H;0;160;0;7872995;155;18;1;14878923;0;100;1
38,2020-05-18T09:58:17.855Z;contrapeso.H;0;160;0;7872995;154;18;1;14878923;0;100;1
39,2020-05-18T09:58:18.855Z;contrapeso.H;0;160;0;7872995;153;18;1;14878923;0;100;1
40,2020-05-18T09:58:19.856Z;contrapeso.H;0;160;0;7872995;152;18;1;14878923;0;100;1
41,2020-05-18T09:58:20.856Z;contrapeso.H;0;160;0;7872996;151;18;1;14878923;0;100;1
42,2020-05-18T09:58:21.856Z;contrapeso.H;0;160;0;7872996;150;18;1;14878923;0;100;1
43,2020-05-18T09:58:22.855Z;contrapeso.H;0;160;0;7872995;149;18;1;14878923;0;100;1
44,2020-05-18T09:58:23.855Z;contrapeso.H;0;160;0;7872995;148;18;1;14878923;0;100;1
45,2020-05-18T09:58:24.855Z;contrapeso.H;0;161;0;7872995;147;18;1;14878923;0;100;1
46,2020-05-18T09:58:25.855Z;contrapeso.H;0;160;0;7872995;146;18;1;14878923;0;100;1
47,2020-05-18T09:58:26.855Z;contrapeso.H;0;161;0;7872995;145;18;1;14878923;0;100;1
48,2020-05-18T09:58:27.855Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
49,2020-05-18T09:58:28.855Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
50,2020-05-18T09:58:29.855Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
51,2020-05-18T09:58:30.855Z;contrapeso.H;0;161;0;7872996;155;18;1;14878923;0;100;1
52,2020-05-18T09:58:31.855Z;contrapeso.H;0;161;0;7872995;160;18;1;14878923;0;100;1
53,2020-05-18T09:58:32.855Z;contrapeso.H;0;161;0;7872995;165;18;1;14878923;0;100;1
54,2020-05-18T09:58:33.855Z;contrapeso.H;0;161;0;7872996;169;18;1;14878923;0;100;1
55,2020-05-18T09:58:34.855Z;contrapeso.H;0;161;0;7872995;168;18;1;14878923;0;100;1
56,2020-05-18T09:58:35.855Z;contrapeso.H;0;161;0;7872995;166;18;1;14878923;0;100;1
57,2020-05-18T09:58:36.855Z;contrapeso.H;0;161;0;7872995;165;18;1;14878923;0;100;1
58,2020-05-18T09:58:37.856Z;contrapeso.H;0;161;0;7872995;164;18;1;14878923;0;100;1
59,2020-05-18T09:58:38.855Z;contrapeso.H;0;161;0;7872995;162;18;1;14878923;0;100;1
60,2020-05-18T09:58:39.855Z;contrapeso.H;0;161;0;7872995;161;18;1;14878923;0;100;1
61,2020-05-18T09:58:40.855Z;contrapeso.H;0;161;0;7872996;160;18;1;14878923;0;100;1
62,2020-05-18T09:58:41.855Z;contrapeso.H;0;161;0;7872995;159;18;1;14878923;0;100;1
63,2020-05-18T09:58:42.855Z;contrapeso.H;0;161;0;7872995;157;18;1;14878923;0;100;1
64,2020-05-18T09:58:43.856Z;contrapeso.H;0;161;0;7872996;156;18;1;14878923;0;100;1
65,2020-05-18T09:58:44.855Z;contrapeso.H;0;161;0;7872995;155;18;1;14878923;0;100;1
66,2020-05-18T09:58:45.855Z;contrapeso.H;0;161;0;7872995;154;18;1;14878923;0;100;1
67,2020-05-18T09:58:46.855Z;contrapeso.H;0;161;0;7872995;153;18;1;14878923;0;100;1
68,2020-05-18T09:58:47.855Z;contrapeso.H;0;161;0;7872995;152;18;1;14878923;0;100;1
69,2020-05-18T09:58:48.855Z;contrapeso.H;0;161;0;7872995;151;18;1;14878923;0;100;1
70,2020-05-18T09:58:49.855Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
71,2020-05-18T09:58:50.855Z;contrapeso.H;0;161;0;7872996;149;18;1;14878923;0;100;1
72,2020-05-18T09:58:51.855Z;contrapeso.H;0;161;0;7872995;148;18;1;14878923;0;100;1
73,2020-05-18T09:58:52.855Z;contrapeso.H;0;161;0;7872995;147;18;1;14878923;0;100;1
74,2020-05-18T09:58:53.855Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
75,2020-05-18T09:58:54.856Z;contrapeso.H;0;161;0;7872995;145;18;1;14878923;0;100;1
76,2020-05-18T09:58:55.855Z;contrapeso.H;0;161;0;7872996;145;18;1;14878923;0;100;1
77,2020-05-18T09:58:56.855Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
78,2020-05-18T09:58:57.855Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
79,2020-05-18T09:58:58.855Z;contrapeso.H;0;161;0;7872995;155;18;1;14878923;0;100;1
80,2020-05-18T09:58:59.855Z;contrapeso.H;0;161;0;7872996;159;18;1;14878923;0;100;1
81,2020-05-18T09:59:00.856Z;contrapeso.H;0;161;0;7872995;164;18;1;14878923;0;100;1
82,2020-05-18T09:59:01.855Z;contrapeso.H;0;161;0;7872996;169;18;1;14878923;0;100;1
83,2020-05-18T09:59:02.855Z;contrapeso.H;0;161;0;7872995;168;18;1;14878923;0;100;1
84,2020-05-18T09:59:03.855Z;contrapeso.H;0;161;0;7872996;166;18;1;14878923;0;100;1
85,2020-05-18T09:59:04.855Z;contrapeso.H;0;161;0;7872995;165;18;1;14878923;0;100;1
86,2020-05-18T09:59:05.855Z;contrapeso.H;0;161;0;7872995;164;18;1;14878923;0;100;1
87,2020-05-18T09:59:06.855Z;contrapeso.H;0;161;0;7872995;162;18;1;14878923;0;100;1
88,2020-05-18T09:59:07.855Z;contrapeso.H;0;161;0;7872995;161;18;1;14878923;0;100;1
89,2020-05-18T09:59:08.855Z;contrapeso.H;0;161;0;7872995;160;18;1;14878923;0;100;1
90,2020-05-18T09:59:09.855Z;contrapeso.H;0;161;0;7872995;159;18;1;14878923;0;100;1
91,2020-05-18T09:59:10.855Z;contrapeso.H;0;161;0;7872995;157;18;1;14878923;0;100;1
92,2020-05-18T09:59:11.855Z;contrapeso.H;0;161;0;7872996;156;18;1;14878923;0;100;1
93,2020-05-18T09:59:12.855Z;contrapeso.H;0;161;0;7872995;155;18;1;14878923;0;100;1
94,2020-05-18T09:59:13.855Z;contrapeso.H;0;161;0;7872995;154;18;1;14878923;0;100;1
95,2020-05-18T09:59:14.855Z;contrapeso.H;0;161;0;7872995;153;18;1;14878923;0;100;1
96,2020-05-18T09:59:15.855Z;contrapeso.H;0;161;0;7872996;152;18;1;14878923;0;100;1
97,2020-05-18T09:59:16.855Z;contrapeso.H;0;161;0;7872995;151;18;1;14878923;0;100;1
98,2020-05-18T09:59:17.855Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
99,2020-05-18T09:59:18.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
100,2020-05-18T09:59:19.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
101,2020-05-18T09:59:20.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
102,2020-05-18T09:59:21.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
103,2020-05-18T09:59:22.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
104,2020-05-18T09:59:23.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
105,2020-05-18T09:59:24.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
106,2020-05-18T09:59:25.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
107,2020-05-18T09:59:26.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
108,2020-05-18T09:59:27.856Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
109,2020-05-18T09:59:28.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
110,2020-05-18T09:59:29.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
111,2020-05-18T09:59:30.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
112,2020-05-18T09:59:31.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
113,2020-05-18T09:59:32.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
114,2020-05-18T09:59:33.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
115,2020-05-18T09:59:34.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
116,2020-05-18T09:59:35.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
117,2020-05-18T09:59:36.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
118,2020-05-18T09:59:37.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
119,2020-05-18T09:59:38.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
120,2020-05-18T09:59:39.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
121,2020-05-18T09:59:40.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
122,2020-05-18T09:59:41.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
123,2020-05-18T09:59:42.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
124,2020-05-18T09:59:43.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
125,2020-05-18T09:59:44.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
126,2020-05-18T09:59:45.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
127,2020-05-18T09:59:46.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
128,2020-05-18T09:59:47.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
129,2020-05-18T09:59:48.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
130,2020-05-18T09:59:49.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
131,2020-05-18T09:59:50.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
132,2020-05-18T09:59:51.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
133,2020-05-18T09:59:52.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
134,2020-05-18T09:59:53.856Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
135,2020-05-18T09:59:54.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
136,2020-05-18T09:59:55.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
137,2020-05-18T09:59:56.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
138,2020-05-18T09:59:57.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
139,2020-05-18T09:59:58.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
140,2020-05-18T09:59:59.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
141,2020-05-18T10:00:00.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
142,2020-05-18T10:00:01.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
143,2020-05-18T10:00:02.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
144,2020-05-18T10:00:03.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
145,2020-05-18T10:00:04.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
146,2020-05-18T10:00:05.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
147,2020-05-18T10:00:06.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
148,2020-05-18T10:00:07.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
149,2020-05-18T10:00:08.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
150,2020-05-18T10:00:09.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
151,2020-05-18T10:00:10.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
152,2020-05-18T10:00:11.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
153,2020-05-18T10:00:12.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
154,2020-05-18T10:00:13.856Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
155,2020-05-18T10:00:14.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
156,2020-05-18T10:00:15.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
157,2020-05-18T10:00:16.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
158,2020-05-18T10:00:17.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
159,2020-05-18T10:00:18.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
160,2020-05-18T10:00:19.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
161,2020-05-18T10:00:20.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
162,2020-05-18T10:00:21.856Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
163,2020-05-18T10:00:22.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
164,2020-05-18T10:00:23.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
165,2020-05-18T10:00:24.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
166,2020-05-18T10:00:25.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
167,2020-05-18T10:00:26.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
168,2020-05-18T10:00:27.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
169,2020-05-18T10:00:28.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
170,2020-05-18T10:00:29.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
171,2020-05-18T10:00:30.856Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
172,2020-05-18T10:00:31.855Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
